  PID  PPID STAT     ELAPSED    RSS COMMAND
55485 55480 S    01-00:06:49  79296 /Applications/Factory.app/Contents/Frameworks/Factory Helper.app/Contents/MacOS/Factory Helper --type=gpu-process --user-data-dir=/Users/sab-mini/Library/Application Support/Factory --gpu-preferences=SAAAAAAAAAAgAQAEAAAAAAAAAAAAAGAAAwAAAAAAAAAAAAAAAAAAAAIAAAAAAAAAAAAAAAAAAAAQAAAAAAAAABAAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --shared-files --field-trial-handle=1718379636,r,7829193015643693371,9150952162523508130,262144 --enable-features=PdfUseShowSaveFilePicker,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=DropInputEventsWhilePaintHolding,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts,TraceSiteInstanceGetProcessCreation --variations-seed-version --pseudonymization-salt-handle=1935764596,r,4781230064023672584,17784996042904619873,4 --trace-process-track-uuid=3190708988185955192 --seatbelt-client=22
55486 55480 S    01-00:06:49  47296 /Applications/Factory.app/Contents/Frameworks/Factory Helper.app/Contents/MacOS/Factory Helper --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=network --user-data-dir=/Users/sab-mini/Library/Application Support/Factory --secure-schemes=sentry-ipc --bypasscsp-schemes=sentry-ipc --cors-schemes=sentry-ipc --fetch-schemes=sentry-ipc --shared-files --field-trial-handle=1718379636,r,7829193015643693371,9150952162523508130,262144 --enable-features=PdfUseShowSaveFilePicker,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=DropInputEventsWhilePaintHolding,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts,TraceSiteInstanceGetProcessCreation --variations-seed-version --pseudonymization-salt-handle=1935764596,r,4781230064023672584,17784996042904619873,4 --trace-process-track-uuid=3190708989122997041 --seatbelt-client=22
55790 55480 S    01-00:06:48 111360 /Applications/Factory.app/Contents/Resources/bin/droid daemon --enable-child-ipc --droid-path /Applications/Factory.app/Contents/Resources/bin/droid --listen ipc
55800     1 Ss   01-00:06:48  40320 /System/Library/PrivateFrameworks/SafariPlatformSupport.framework/Versions/A/XPCServices/com.apple.SafariPlatformSupport.Helper.xpc/Contents/MacOS/com.apple.SafariPlatformSupport.Helper
55801     1 S    01-00:06:47  12000 /System/Library/PrivateFrameworks/EmailDaemon.framework/Versions/A/maild
55949     1 S    01-00:06:45  13216 /usr/libexec/intelligentroutingd
55950     1 S    01-00:06:45  11792 /usr/libexec/milod
57731     1 Ss      23:57:38   2512 /usr/libexec/logd_helper
57752     1 S    01-12:43:47   7504 /System/Library/PrivateFrameworks/MobileTimer.framework/Executables/mobiletimerd
58246     1 S       09:33:08  40352 /System/Library/Frameworks/CoreSpotlight.framework/spotlightknowledged -x
58597     1 S       23:55:55  18736 /usr/libexec/mlhostd
58598     1 Ss      23:55:54  15568 /System/Library/Frameworks/ExtensionFoundation.framework/Versions/A/XPCServices/extensionkitservice.xpc/Contents/MacOS/extensionkitservice
59032     1 S       23:53:04   9040 /System/Library/PrivateFrameworks/Synapse.framework/Support/contentlinkingd
59036     1 S       23:53:04   5344 /System/Cryptexes/App/usr/libexec/SafariLaunchAgent
59456     1 S    02-11:11:09   3344 /System/Library/CoreServices/Setup Assistant.app/Contents/Resources/mbuseragent
60049     1 S       23:51:42  18624 /usr/libexec/tipsd
61786     1 Ss   03-20:09:33  12256 sshd-session: sab-mini [priv]  
61787 61786 Z    03-20:09:33      0 <defunct>
61789 61786 S    03-20:09:33   1632 sshd-session: sab-mini  
61814     1 S       17:11:06   7248 /usr/libexec/proactiveeventtrackerd
61816     1 S       17:11:06  14112 /System/Library/PrivateFrameworks/CloudServices.framework/Helpers/com.apple.sbd
63778   603 S    05-06:24:34  26176 /opt/homebrew/bin/ollama serve
65055     1 S    01-23:42:42  40992 /System/Library/PrivateFrameworks/TelephonyUtilities.framework/callservicesd
65113     1 Ss      16:50:58  10800 /System/Library/PrivateFrameworks/CascadeSets.framework/Versions/A/XPCServices/SetStoreUpdateService.xpc/Contents/MacOS/SetStoreUpdateService
65902     1 S    02-10:49:14  39856 /opt/homebrew/Cellar/python@3.14/3.14.6/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python /Users/sab-mini/repos/agent-bus/bus.py
68330     1 S       23:13:18   8000 /System/Library/PrivateFrameworks/CoreFollowUp.framework/Versions/A/Support/followupd
68336     1 S       23:13:12   8640 /System/Library/PrivateFrameworks/ProtectedCloudStorage.framework/Helpers/ProtectedCloudKeySyncing
68448     1 Ss      23:10:49  19808 /usr/libexec/findmydeviced
68449     1 S       23:10:49   8192 /usr/libexec/findmydevice-user-agent
68473     1 S       23:10:32  42944 /System/Library/PrivateFrameworks/Noticeboard.framework/Versions/A/Resources/nbagent.app/Contents/MacOS/nbagent
68475     1 Ss      23:10:31   1984 /System/Library/PrivateFrameworks/Noticeboard.framework/Versions/A/Resources/nbstated
68538     1 S    01-11:43:32  19568 /System/Library/PrivateFrameworks/iCloudDriveCore.framework/Versions/A/Support/bird
68773     1 S       23:09:02  13472 /System/Library/PrivateFrameworks/Categories.framework/Versions/A/XPCServices/CategoriesService.xpc/Contents/MacOS/CategoriesService
69310     1 S       23:05:57  35408 /usr/libexec/frauddefensed
69311     1 S       23:05:57  20192 /System/Library/PrivateFrameworks/AppleMediaServicesUI.framework/amsengagementd
69312     1 S       23:05:57   3968 /usr/libexec/betaenrollmentagent
69314     1 Ss      23:05:57   2640 /usr/libexec/betaenrollmentd
69316     1 S       23:05:56  14016 /System/Library/PrivateFrameworks/OnDeviceStorage.framework/Support/amsondevicestoraged
70049     1 S       23:01:35   3344 /usr/sbin/cfprefsd agent
71029     1 Ss   04-10:22:40  19296 /Applications/Shadowrocket.app/Contents/PlugIns/WidgetExtension.appex/Contents/MacOS/WidgetExtension -LaunchArguments eyJ0eXBlIjoxLCJzZXJ2aWNlTmFtZSI6ImNvbS5saWd1YW5nbWluZy5TaGFkb3dyb2NrZXQuV2lkZ2V0IiwiZW5oYW5jZWRTZWN1cml0eSI6ZmFsc2V9
71030     1 Ss   04-10:22:39  13104 /System/Applications/Reminders.app/Contents/PlugIns/RemindersWidgetExtension.appex/Contents/MacOS/RemindersWidgetExtension -LaunchArguments eyJ0eXBlIjoxLCJzZXJ2aWNlTmFtZSI6ImNvbS5hcHBsZS5yZW1pbmRlcnMuV2lkZ2V0RXh0ZW5zaW9uIiwiZW5oYW5jZWRTZWN1cml0eSI6ZmFsc2V9
71031     1 Ss   04-10:22:39  13760 /System/Applications/Photos.app/Contents/PlugIns/PhotosReliveWidget.appex/Contents/MacOS/PhotosReliveWidget -LaunchArguments eyJ0eXBlIjoxLCJzZXJ2aWNlTmFtZSI6ImNvbS5hcHBsZS5QaG90b3MuUGhvdG9zUmVsaXZlV2lkZ2V0IiwiZW5oYW5jZWRTZWN1cml0eSI6ZmFsc2V9
71032     1 Ss   04-10:22:39   7840 /System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTDecoderXPCService.xpc/Contents/MacOS/VTDecoderXPCService
71052     1 Ss   04-10:22:35   7776 /System/Library/ExtensionKit/Extensions/WallpaperLegacyExtension.appex/Contents/MacOS/WallpaperLegacyExtension -LaunchArguments eyJ0eXBlIjoxLCJzZXJ2aWNlTmFtZSI6ImNvbS5hcHBsZS53YWxscGFwZXIuZXh0ZW5zaW9uLmxlZ2FjeSIsImVuaGFuY2VkU2VjdXJpdHkiOmZhbHNlfQ==
71053     1 Ss   04-10:22:35   7264 /System/Library/ExtensionKit/Extensions/WallpaperImageExtension.appex/Contents/MacOS/WallpaperImageExtension -LaunchArguments eyJ0eXBlIjoxLCJzZXJ2aWNlTmFtZSI6ImNvbS5hcHBsZS53YWxscGFwZXIuZXh0ZW5zaW9uLmltYWdlIiwiZW5oYW5jZWRTZWN1cml0eSI6ZmFsc2V9
71068     1 Ss   04-10:22:23   9616 /System/Library/ExtensionKit/Extensions/WallpaperMacintoshExtension.appex/Contents/MacOS/WallpaperMacintoshExtension -LaunchArguments eyJ0eXBlIjoxLCJzZXJ2aWNlTmFtZSI6ImNvbS5hcHBsZS53YWxscGFwZXIuZXh0ZW5zaW9uLm1hY2ludG9zaCIsImVuaGFuY2VkU2VjdXJpdHkiOmZhbHNlfQ==
72087     1 Ss   01-01:46:59  23968 /usr/libexec/mobileassetd
72091     1 Ss   01-01:46:57   5216 /System/Library/PrivateFrameworks/PackageKit.framework/Resources/system_installd
72092     1 Ss   01-01:46:57   5232 /System/Library/PrivateFrameworks/PackageKit.framework/Resources/installd
72124     1 Ss   01-01:46:50  14992 /System/Library/PrivateFrameworks/CloudTelemetry.framework/Versions/A/XPCServices/CloudTelemetryService.xpc/Contents/MacOS/CloudTelemetryService
72129     1 Ss   01-01:46:50   4976 /usr/libexec/usermanagerd -t 15
72134     1 S    01-01:46:49  15232 /usr/libexec/secinitd
72140     1 S    01-01:46:48   9680 /System/Library/PrivateFrameworks/AssetCacheServices.framework/Versions/A/XPCServices/AssetCacheLocatorService.xpc/Contents/MacOS/AssetCacheLocatorService -a
72944     1 Ss      22:55:08  11456 /usr/sbin/systemsoundserverd
73819     1 S       22:49:35   8208 /usr/libexec/seserviced
73820     1 Ss      22:49:35   3600 /usr/libexec/ASPCarryLog
73821     1 Ss      22:49:35   8400 /usr/libexec/symptomsd-diag
73822     1 Ss      22:49:34  11408 /System/Library/PrivateFrameworks/CloudTelemetry.framework/Versions/A/XPCServices/CloudTelemetryService.xpc/Contents/MacOS/CloudTelemetryService
74107     1 S       22:48:29  12368 /System/Library/PrivateFrameworks/PrivateCloudCompute.framework/privatecloudcomputed.app/Contents/MacOS/privatecloudcomputed
74397     1 Ss   04-10:12:55   4464 tmux new-session -d -s hermes-proxies -n grok source ~/.config/zsh/local.zsh && exec hxproxy
74507     1 S       16:21:19  15824 /System/Library/PrivateFrameworks/CloudSubscriptionFeatures.framework/FeatureAccessAgent
74676     1 S    01-03:48:45   8688 /opt/homebrew/Cellar/python@3.14/3.14.6/Frameworks/Python.framework/Versions/3.14/Resources/Python.app/Contents/MacOS/Python /Users/sab-mini/repos/gddp-runtime/scripts/intake_server.py
75089     1 S    01-01:31:32  25616 /System/Library/PrivateFrameworks/CallHistory.framework/Support/CallHistorySyncHelper
75597     1 Ss      22:40:33   8000 /System/Library/PrivateFrameworks/AppleCredentialManager.framework/AppleCredentialManagerDaemon
76293     1 Ss      22:36:19   8352 /System/Library/PrivateFrameworks/AssetCacheServices.framework/Versions/A/XPCServices/AssetCacheLocatorService.xpc/Contents/MacOS/AssetCacheLocatorService -d
76775     1 S    05-19:28:33  20224 /System/Library/PrivateFrameworks/People.framework/peopled
78433     1 Ss      22:25:17  24688 /usr/libexec/PerfPowerServices
79228     1 Ss   05-19:20:10  19968 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/ThemeWidgetControlViewService.xpc/Contents/MacOS/ThemeWidgetControlViewService
80407     1 Ss   01-22:56:00  12304 sshd-session: sab-mini [priv]  
80408 80407 Z    01-22:56:00      0 <defunct>
80410 80407 S    01-22:56:00   1648 sshd-session: sab-mini@notty  
80518     1 S       22:11:28  12784 /usr/libexec/ciphermld
81303     1 Ss   02-04:12:32   5104 /System/Library/Frameworks/Security.framework/Versions/A/XPCServices/com.apple.CodeSigningHelper.xpc/Contents/MacOS/com.apple.CodeSigningHelper
86375     1 S    05-12:28:45  74528 /Users/sab-mini/.local/bin/codex app-server --listen unix://
86470     1 Ss      15:48:50    496 aslmanager
86480     1 Ss      21:59:58 195616 /opt/homebrew/lib/node_modules/cline/bin/.cline --cline-hub-daemon --cwd /Users/sab-mini/repos/gddp-runtime --host 127.0.0.1 --port 25463 --pathname /hub
86667     1 S    02-03:43:02 143712 /System/Library/Frameworks/Contacts.framework/Support/contactsd
86688     1 Ss      21:59:08   3488 /System/Library/PrivateFrameworks/MessagesBlastDoorSupport.framework/Versions/A/XPCServices/MessagesBlastDoorService.xpc/Contents/MacOS/MessagesBlastDoorService
86689     1 Ss      21:59:08   3728 /System/Library/PrivateFrameworks/IDSBlastDoorSupport.framework/Versions/A/XPCServices/IDSBlastDoorService.xpc/Contents/MacOS/IDSBlastDoorService
86691     1 S       21:59:04  13136 /usr/libexec/bluetoothuserd
86692     1 S       21:59:04  12736 /System/Library/Frameworks/Security.framework/Versions/A/XPCServices/TrustedPeersHelper.xpc/Contents/MacOS/TrustedPeersHelper
87250     1 Ss      21:58:19   4720 /System/Library/Frameworks/AudioToolbox.framework/AudioComponentRegistrar -daemon
87251     1 Ss      21:58:19   7904 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
87510 86375 S    05-12:28:12   6736 /Users/sab-mini/.local/bin/codex-code-mode-host
87549 87143 Ss      15:45:31   1584 caffeinate -i -w 87143
88011 86480 S       21:54:25  48480 node /opt/homebrew/lib/node_modules/cline/node_modules/@cline/cli-darwin-arm64/extensions/plugin-sandbox-bootstrap.js
88392     1 S       21:53:39  28496 /System/Library/PrivateFrameworks/AppStoreDaemon.framework/Support/appstoreagent
88474     1 Ss      21:53:38   6192 /System/Library/PrivateFrameworks/InstallCoordination.framework/Support/installcoordinationd
88478     1 Ss      21:53:38   2736 /System/Library/PrivateFrameworks/AppStoreDaemon.framework/Versions/A/XPCServices/com.apple.AppStoreDaemon.StorePrivilegedODRService.xpc/Contents/MacOS/com.apple.AppStoreDaemon.StorePrivilegedODRService
88547     1 S       21:53:38  16448 /usr/libexec/promotedcontentd
88552     1 Ss      21:53:37   2416 /usr/libexec/fairplaydeviceidentityd
88695     1 S    01-17:13:11  33792 /System/Library/PrivateFrameworks/CloudKitDaemon.framework/Support/cloudd
89340     1 Ss   01-17:10:09  12624 /System/Library/PrivateFrameworks/BiomeStreams.framework/Support/biomed
90213     1 S       15:34:55   8272 /System/Library/CoreServices/EscrowSecurityAlert.app/Contents/MacOS/EscrowSecurityAlert
90217     1 Ss      15:34:52   4160 /usr/libexec/sysdiagnosed
90222     1 S       15:34:52  36320 /usr/libexec/remindd
90655     1 S       08:34:57   7616 /System/Library/PrivateFrameworks/RemoteManagement.framework/RemoteManagementAgent
90656     1 Ss      08:34:57   7664 /System/Library/PrivateFrameworks/RemoteManagement.framework/remotemanagementd
90657     1 Ss      08:34:56   3392 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/SecuritySubscriber.xpc/Contents/MacOS/SecuritySubscriber
90658     1 Ss      08:34:56   6240 /System/Library/PrivateFrameworks/SafariFoundation.framework/Versions/A/XPCServices/SafariConfigurationSubscriber.xpc/Contents/MacOS/SafariConfigurationSubscriber
90660     1 Ss      08:34:56   3280 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/InteractiveLegacyProfilesSubscriber.xpc/Contents/MacOS/InteractiveLegacyProfilesSubscriber
90661     1 Ss      08:34:56   3536 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/SecuritySubscriber.xpc/Contents/MacOS/SecuritySubscriber
90662     1 Ss      08:34:56   5152 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ScreenSharingSubscriber.xpc/Contents/MacOS/ScreenSharingSubscriber
90663     1 Ss      08:34:56   3280 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/InteractiveLegacyProfilesSubscriber.xpc/Contents/MacOS/InteractiveLegacyProfilesSubscriber
90664     1 Ss      08:34:56   5168 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ScreenSharingSubscriber.xpc/Contents/MacOS/ScreenSharingSubscriber
90668     1 Ss      08:34:56   3264 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/LegacyProfilesSubscriber.xpc/Contents/MacOS/LegacyProfilesSubscriber
90669     1 Ss      08:34:56   3264 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/LegacyProfilesSubscriber.xpc/Contents/MacOS/LegacyProfilesSubscriber
90670     1 Ss      08:34:56   3264 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/PasscodeSettingsSubscriber.xpc/Contents/MacOS/PasscodeSettingsSubscriber
90671     1 Ss      08:34:56   3280 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/PasscodeSettingsSubscriber.xpc/Contents/MacOS/PasscodeSettingsSubscriber
90672     1 Ss      08:34:56   3216 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/DiskManagementSubscriber.xpc/Contents/MacOS/DiskManagementSubscriber
90673     1 Ss      08:34:55   5984 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/AccountSubscriber.xpc/Contents/MacOS/AccountSubscriber
90674     1 Ss      08:34:55   3680 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ManagedPreferencesSubscriber.xpc/Contents/MacOS/ManagedPreferencesSubscriber
90675     1 Ss      08:34:55   4784 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/SoftwareUpdateSubscriber.xpc/Contents/MacOS/SoftwareUpdateSubscriber
90676     1 Ss      08:34:55   3840 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ManagedAppsSubscriber.xpc/Contents/MacOS/ManagedAppsSubscriber
90677     1 Ss      08:34:55   5376 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/MigrationSubscriber.xpc/Contents/MacOS/MigrationSubscriber
90678     1 Ss      08:34:55   3376 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ManagementTestSubscriber.xpc/Contents/MacOS/ManagementTestSubscriber
90679     1 Ss      08:34:55   6416 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ASConfigurationSubscriber.xpc/Contents/MacOS/ASConfigurationSubscriber
90680     1 Ss      08:34:55  13456 /System/Library/PrivateFrameworks/SystemMigration.framework/Resources/systemmigrationd
90681     1 Ss      08:34:55   3888 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ManagedSettingsSubscriber.xpc/Contents/MacOS/ManagedSettingsSubscriber
90682     1 Ss      08:34:55   4048 /System/Library/CoreServices/iconservicesagent runAsRoot
90683     1 Ss      08:34:55   3744 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ManagedAppsSubscriber.xpc/Contents/MacOS/ManagedAppsSubscriber
90684     1 Ss      08:34:55   3168 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ManagementTestSubscriber.xpc/Contents/MacOS/ManagementTestSubscriber
90685     1 Ss      08:34:54   3616 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ManagedConfigurationFilesSubscriber.xpc/Contents/MacOS/ManagedConfigurationFilesSubscriber
91949     1 S       08:24:41  17856 /System/Library/PrivateFrameworks/DeviceCheckInternal.framework/devicecheckd
91951     1 S       08:24:41  14224 /System/Library/PrivateFrameworks/TextToSpeechVoiceBankingSupport.framework/Support/voicebankingd
91954     1 Ss      08:24:40   7648 /System/Library/PrivateFrameworks/CoreEmbeddedSpeechRecognition.framework/Versions/A/XPCServices/com.apple.siri.embeddedspeech.xpc/Contents/MacOS/com.apple.siri.embeddedspeech
91957     1 S       08:24:39   9872 /System/Library/PrivateFrameworks/HomeKitEvents.framework/Support/homeeventsd
91961     1 Ss      08:24:38  13504 /System/Library/PrivateFrameworks/AppleIntelligenceReportingProcessing.framework/Versions/A/XPCServices/AppleIntelligenceReportingProcessingService.xpc/Contents/MacOS/AppleIntelligenceReportingProcessingService
92041     1 Ss      08:23:38  13584 /System/Library/PrivateFrameworks/FileProviderDaemon.framework/XPCServices/FPCKService.xpc/Contents/MacOS/FPCKService
92561     1 Ss      08:20:23  24096 /usr/sbin/spindump
93187     1 Ss      21:52:28   3552 /System/Library/CoreServices/ReportSystemMemory
93329     1 S    01-03:34:43  47712 /Users/sab-mini/.local/bin/otelcol-contrib --config /Users/sab-mini/.local/share/droid-observability/collector/config.yaml
93797     1 Ss      21:51:54  17248 /System/Library/PrivateFrameworks/SiriAnalytics.framework/Versions/A/XPCServices/SAExtensionOrchestrator.xpc/Contents/MacOS/SAExtensionOrchestrator
93798     1 Ss      21:51:54  15088 /System/Library/Frameworks/ExtensionFoundation.framework/Versions/A/XPCServices/extensionkitservice.xpc/Contents/MacOS/extensionkitservice
93799     1 Ss      21:51:54  10768 /System/Library/ExtensionKit/Extensions/IFTranscriptSELFIngestor.appex/Contents/MacOS/IFTranscriptSELFIngestor -LaunchArguments eyJzZXJ2aWNlTmFtZSI6ImNvbS5hcHBsZS5saWdodGhvdXNlLklGVHJhbnNjcmlwdFNFTEZJbmdlc3RvciIsInR5cGUiOjEsImVuaGFuY2VkU2VjdXJpdHkiOmZhbHNlfQ==
93800     1 Ss      21:51:54  11504 /System/Library/ExtensionKit/Extensions/GMSSELFIngestor.appex/Contents/MacOS/GMSSELFIngestor -LaunchArguments eyJ0eXBlIjoxLCJlbmhhbmNlZFNlY3VyaXR5IjpmYWxzZSwic2VydmljZU5hbWUiOiJjb20uYXBwbGUuc2lyaS5HTVNTRUxGSW5nZXN0b3IifQ==
93801     1 Ss      21:51:53  10864 /System/Library/ExtensionKit/Extensions/BiomeSELFIngestor.appex/Contents/MacOS/BiomeSELFIngestor -LaunchArguments eyJzZXJ2aWNlTmFtZSI6ImNvbS5hcHBsZS5saWdodGhvdXNlLkJpb21lU0VMRkluZ2VzdG9yIiwidHlwZSI6MSwiZW5oYW5jZWRTZWN1cml0eSI6ZmFsc2V9
93803     1 Ss      21:51:53  10368 /System/Library/ExtensionKit/Extensions/IFTelemetrySELFIngestor.appex/Contents/MacOS/IFTelemetrySELFIngestor -LaunchArguments eyJzZXJ2aWNlTmFtZSI6ImNvbS5hcHBsZS5saWdodGhvdXNlLklGVGVsZW1ldHJ5U0VMRkluZ2VzdG9yIiwidHlwZSI6MSwiZW5oYW5jZWRTZWN1cml0eSI6ZmFsc2V9
93966     1 S       15:29:54   2976 /usr/libexec/mobilerepaird
94475     1 S       21:51:11  14064 /System/Library/PrivateFrameworks/CallHistory.framework/Support/CallHistoryPluginHelper
94476     1 S       21:51:10  20960 /System/Library/PrivateFrameworks/FaceTimeMessageStore.framework/facetimemessagestored
94486     1 S       21:51:09  10608 /System/Library/Frameworks/Translation.framework/translationd
94487     1 S       21:51:09   7888 /System/Library/PrivateFrameworks/CallIntelligence.framework/callintelligenced
94489     1 Ss      21:51:08   6256 /System/Library/Frameworks/Speech.framework/Versions/A/XPCServices/localspeechrecognition.xpc/Contents/MacOS/localspeechrecognition
94490     1 S       21:51:08   8128 /usr/libexec/naturallanguaged
94491     1 Ss      21:51:08   6000 /System/Library/Frameworks/Speech.framework/Versions/A/XPCServices/localspeechrecognition.xpc/Contents/MacOS/localspeechrecognition
94569     1 Ss      08:05:37   6960 /System/Library/PrivateFrameworks/CloudTelemetry.framework/Versions/A/XPCServices/CloudTelemetryService.xpc/Contents/MacOS/CloudTelemetryService
94758     1 S    03-01:49:12  55744 Contents/Library/LaunchAgents/Perplexity Helper.app/Contents/MacOS/perplexityd
94924     1 S    01-22:12:47  44688 /usr/libexec/spotlightknowledged.updater -u
95308     1 Ss   01-03:32:33 126512 /opt/datadog-agent/bin/agent/agent run
95689 95308 S    01-03:32:23  52976 /opt/datadog-agent/embedded/bin/trace-agent -config=/opt/datadog-agent/etc/datadog.yaml
95698 95308 S    01-03:32:23  72608 /opt/datadog-agent/embedded/bin/process-agent -config=/opt/datadog-agent/etc/datadog.yaml
96617     1 Ss   01-09:43:18  26624 /usr/libexec/coreduetd
97341   489 S          40:57 213744 /Applications/Factory.app/Contents/Resources/bin/droid exec --input-format stream-jsonrpc --output-format stream-jsonrpc
98046     1 Ss      21:44:21   4464 /usr/libexec/powerexperienced
98054     1 Ss      21:44:19   7248 /usr/libexec/gamecontrollerd
98058     1 S       21:44:19   6368 /usr/libexec/gamecontrolleragentd
98062     1 Ss      21:44:15  16320 /usr/sbin/BTLEServer
98095     1 S       07:36:37   8704 /System/Library/PrivateFrameworks/BusinessChatService.framework/businessservicesd
98096     1 Ss      07:36:37   4704 /System/Library/PrivateFrameworks/MessagesBlastDoorSupport.framework/Versions/A/XPCServices/MessagesBlastDoorService.xpc/Contents/MacOS/MessagesBlastDoorService
98105     1 S       21:43:41  14416 /System/Library/PrivateFrameworks/GeoServices.framework/Versions/A/XPCServices/com.apple.geod.xpc/Contents/MacOS/com.apple.geod
98106     1 Ss      21:43:41   4064 /usr/libexec/secinitd
98107     1 S       21:43:41   3360 /usr/libexec/containermanagerd --runmode=agent --user-container-mode=current --bundle-container-mode=proxy --system-container-mode=none
98108     1 Ss      21:43:40  11168 /System/Library/PrivateFrameworks/MobileAccessoryUpdater.framework/Support/accessoryupdaterd 120
98109     1 S       21:43:40   3248 /usr/sbin/cfprefsd agent
98114     1 Ss      21:43:35   7520 /System/Library/PrivateFrameworks/CoreAccessories.framework/Support/accessoryd
98862     1 S    02-02:42:38  40752 /System/Library/PrivateFrameworks/HomeKitDaemon.framework/Support/homed
98877     1 Ss   02-02:42:31  13920 /System/Library/Frameworks/ExtensionFoundation.framework/Versions/A/XPCServices/extensionkitservice.xpc/Contents/MacOS/extensionkitservice
99622     1 S    02-02:40:56  34016 /usr/libexec/searchpartyuseragent
  457   401 Ss   05-23:11:32   6384 /usr/bin/login -flp sab-mini /bin/bash --noprofile --norc -c exec -l /bin/zsh
  530   457 S+   05-23:11:30   1168 -/bin/zsh
20698  3961 Ss         12:29   6272 -zsh
21037 20698 S+         12:26   5488 ssh sab-mini@khoj-38
17881 87099 S+         21:03 331120 /Users/sab-mini/.local/bin/droid exec --input-format stream-jsonrpc --output-format stream-jsonrpc
83092  3961 Ss      15:52:22   1776 -zsh
87099 83092 R+      15:46:10 604544 droid
87143 87099 S+      15:46:08 235520 /Users/sab-mini/.local/bin/droid exec --input-format stream-jsonrpc --output-format stream-jsonrpc
74818 74397 Ss+  04-10:12:53    768 zsh -c source ~/.config/zsh/local.zsh && exec hxproxy
77072 74818 S+   04-10:12:51  44064 /opt/homebrew/Cellar/python@3.13/3.13.14_1/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python /Users/sab-mini/.hermes/hermes-agent/venv/bin/hermes proxy start --provider xai --host 127.0.0.1 --port 8645
74820 74397 Ss+  04-10:12:53    768 zsh -c source ~/.config/zsh/local.zsh && exec cxproxy
77082 74820 S+   04-10:12:50  45072 /opt/homebrew/Cellar/python@3.13/3.13.14_1/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python /Users/sab-mini/.hermes/hermes-agent/venv/bin/hermes proxy start --provider codex --host 127.0.0.1 --port 8646
74823 74397 Ss+  04-10:12:53    768 zsh -c source ~/.config/zsh/local.zsh && exec caproxy
76331 74823 S+   04-10:12:52   6176 /opt/homebrew/Cellar/python@3.13/3.13.14_1/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python /Users/sab-mini/.hermes/hermes-agent/venv/bin/hermes proxy start --provider anthropic --host 127.0.0.1 --port 8647
74826 74397 Ss+  04-10:12:53    768 zsh -c source ~/.config/zsh/local.zsh && exec cpproxy
76481 74826 S+   04-10:12:51  37488 /opt/homebrew/Cellar/python@3.13/3.13.14_1/Frameworks/Python.framework/Versions/3.13/Resources/Python.app/Contents/MacOS/Python /Users/sab-mini/.hermes/hermes-agent/venv/bin/hermes proxy start --provider clinepass --host 127.0.0.1 --port 8648
74832 74397 Ss+  04-10:12:53    768 zsh -c source ~/.config/zsh/local.zsh && exec cgstart
